artist_name,artist_id,danceability,energy,valence,tempo_norm,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
Shanice,792839,0.63456594,0.56909803,0.468396086,0.412689064,0.732981433,1,0,0.284278056,1.26E-05,0.113740379,0.038903153,0.127434857,0.555555556,0.008040936
France Gall,799466,0.641749849,0.611703692,0.556967565,0.455572058,0.76869371,0,0.636363636,0.432295275,0.000468209,0.109042368,0.011892027,0.120532633,0.652263374,0.008040936
Loleatta Holloway,829125,0.700922565,0.745702676,0.78049677,0.477797884,0.753320157,1,0.818181818,0.02100637,0.099624358,0.130781499,0.034107117,0.239644888,0.456790123,0.008040936
Peter Murphy,840215,0.587681488,0.505105996,0.66461867,0.572197184,0.624093133,0,1,0.251915238,0.001077136,0.16025241,0.009645557,0.162123796,0.524691358,0.008040936
Vengaboys,840708,0.761040532,0.836594755,0.964466383,0.559372878,0.772405537,1,0.545454545,0.015836519,0.487449469,0.052856945,0.023998003,0.105694081,0.769547325,0.008040936
Jim Ford,849246,0.600915003,0.797497795,0.7740202,0.517075997,0.816706436,1,1,0.157079132,0.017550017,0.083784065,0.035141207,0.089017305,0.335390947,0.008040936
Propagandhi,855952,0.45515729,0.828909027,0.664268585,0.50734064,0.82386496,1,0.181818182,0.006479582,0.001390031,0.182112891,0.046213094,0.071999731,0.491769547,0.008040936
David Foster,861757,0.575960375,0.294750982,0.289677747,0.49757114,0.602778247,1,0.727272727,0.648259349,0.429435372,0.085413633,0.010447868,0.10627323,0.516460905,0.008040936
Brett Dennen,862761,0.551194797,0.632755902,0.763692695,0.611520821,0.789377907,1,0.454545455,0.268690691,1.45E-06,0.090649053,0.037672943,0.112579055,0.641975309,0.008040936
Renaissance,887619,0.319230187,0.500594808,0.376848886,0.455726648,0.682016117,0,0.363636364,0.310022727,0.016538712,0.262395119,0.011357153,0.235951087,0.440329218,0.008040936
Mick Jagger,892823,0.636267392,0.686890155,0.557842777,0.525556618,0.755826846,1,1,0.213943312,0.028146951,0.111972124,0.051044787,0.143836484,0.54526749,0.008040936
Gnarls Barkley,913130,0.640804597,0.818550004,0.648339723,0.533363872,0.867322262,1,0.909090909,0.043511413,0.009907772,0.26849733,0.043342605,0.081048569,0.586419753,0.008040936
4 Non Blondes,919239,0.50846945,0.569432192,0.43933904,0.494670923,0.724204006,1,0.636363636,0.184888732,5.24E-07,0.119651896,0.0160997,0.121662915,0.592592593,0.008040936
The United States of America,920101,0.139443436,0.566925976,0.333088274,0.518894086,0.652783469,1,0.818181818,0.382914367,0.316406303,0.197021705,0.093424618,0.107095747,0.296296296,0.008040936
Tom Paxton,934721,0.591273443,0.237910017,0.565719687,0.388054294,0.652687058,1,0.181818182,0.865796383,0.000315023,0.163719576,0.011392811,0.087637383,0.355967078,0.008040936
Tonic,936095,0.398820327,0.891564413,0.463844982,0.44671018,0.827761575,1,0.909090909,0.015781967,0.006741298,0.188561819,0.038617886,0.118833238,0.576131687,0.008040936
Bryan White,939565,0.466122202,0.424740022,0.378424268,0.529200382,0.735166751,1,0.636363636,0.331742964,1.78E-07,0.106736704,0.007630865,0.111677193,0.526748971,0.008040936
Georges Delerue,944643,0.217426648,0.208871334,0.244551804,0.420315174,0.621140543,1,0.818181818,0.814926185,0.472423186,0.144112752,0.029311083,0.080610235,0.228395062,0.008040936
Captain Beyond,944933,0.290305505,0.741024408,0.634686412,0.682501205,0.73828806,0,0.818181818,0.093558318,0.026936348,0.360134526,0.056625303,0.111144877,0.267489712,0.008040936
dc Talk,946560,0.5534634,0.843110915,0.619457719,0.475815721,0.855367286,0,0.454545455,0.069942162,0.007249442,0.211826503,0.016046213,0.154666677,0.5,0.008040936
Go West,950441,0.617362372,0.81621087,0.838435821,0.607995607,0.773309391,1,0,0.153111591,3.77E-06,0.053810415,0.020967052,0.130742488,0.596707819,0.008040936
The Blasters,1213943,0.530588325,0.673690753,0.866442612,0.730174582,0.694959307,1,0.636363636,0.086014803,0.00042141,0.192185008,0.089787476,0.068213308,0.390946502,0.008040936
Them Crooked Vultures,2043528,0.282932547,0.899417222,0.54664006,0.69811761,0.861915206,1,0.636363636,0.005678888,0.015311706,0.256102212,0.047978177,0.148575471,0.646090535,0.008040936
Bridgit Mendler,2397780,0.582577132,0.79992047,0.51872079,0.550347874,0.870216604,1,0.636363636,0.076190579,7.64E-06,0.091723875,0.033527671,0.095806208,0.75308642,0.008040936
Black Veil Brides,2478029,0.362900786,0.966583795,0.356193877,0.79119863,0.867133457,1,0.727272727,0.000205984,0.020679,0.151757853,0.071690915,0.119963729,0.693415638,0.008040936
Cher Lloyd,2641312,0.653660012,0.763079103,0.621908313,0.528096441,0.877342991,1,0.818181818,0.121811358,0,0.260228139,0.05769505,0.102396067,0.740740741,0.008040936
Crown the Empire,3007613,0.442490926,0.871180528,0.280925624,0.516626454,0.849506295,1,0.727272727,0.150107238,2.24E-05,0.274322169,0.071904864,0.121712048,0.602880658,0.008040936
Starset,3210853,0.290872655,0.795826984,0.151639272,0.549472498,0.835964553,0,0.454545455,0.003671011,0.000220096,0.27298731,0.052435459,0.135413628,0.75308642,0.008040936
Cheat Codes,3391646,0.63881957,0.761408293,0.547165187,0.513406152,0.849343601,1,0.818181818,0.16029366,0.011399452,0.189914014,0.080712452,0.084409986,0.839506173,0.008040936
Colter Wall,3539434,0.534936479,0.285561526,0.47513522,0.488479274,0.648352575,0,0.636363636,0.765227339,0.227234498,0.093544137,0.028009556,0.099933063,0.733539095,0.008040936
Frank Loesser,11028,0.436252269,0.282447743,0.396762352,0.440739465,0.617151534,1,0.454545455,0.914567274,0.128578817,0.41874539,0.143803245,0.081690471,0.044893378,0.007309942
Sheila E.,19953,0.72683963,0.663848161,0.729034291,0.502356351,0.710111552,1,0.090909091,0.030613794,0.051462476,0.168126029,0.019790329,0.24419499,0.590347924,0.007309942
Andrew Hill,34617,0.401295166,0.451685635,0.471053548,0.526251969,0.683883351,0,0.454545455,0.682182956,0.158709437,0.132231405,0.034533395,0.267078944,0.244668911,0.007309942
The Commitments,77963,0.600519716,0.554030359,0.590114239,0.447484162,0.690625555,1,0.636363636,0.056958153,0.000555816,0.107986459,0.022357724,0.095616621,0.533108866,0.007309942
Billy Eckstine,82584,0.250329978,0.177132014,0.189604388,0.343272942,0.582092954,1,0.090909091,0.935103986,0.013463431,0.173270042,0.014723616,0.084255643,0.214365881,0.007309942
Irene Cara,86826,0.490801848,0.596134778,0.623626912,0.538781236,0.734490413,1,0.636363636,0.374196153,0.014737027,0.184333453,0.015530789,0.128854836,0.574635241,0.007309942
Kirk Whalum,101795,0.65238822,0.560956627,0.560229719,0.439204604,0.731177377,1,1,0.259336598,0.328965904,0.249995273,0.019099856,0.16693464,0.47362514,0.007309942
Kostas,102176,0.489564428,0.437012883,0.673275315,0.454285247,0.696357633,1,0.636363636,0.991237669,0.539542184,0.200030259,0.033901272,0.09172467,0,0.007309942
Chris Botti,105329,0.536998845,0.410765973,0.362208972,0.47174759,0.668981263,1,0.636363636,0.477600785,0.328402729,0.100062409,0.009258178,0.148740482,0.535353535,0.007309942
Jo Stafford,112017,0.46584722,0.141115421,0.410138776,0.398104263,0.604425269,1,0.363636364,0.936199278,0.012904447,0.155445657,0.016610262,0.084685186,0.298540965,0.007309942
Thad Jones,133119,0.432746247,0.434278829,0.558052828,0.45136658,0.746497976,1,0,0.782402116,0.306736801,0.157043705,0.051591007,0.101406192,0.254769921,0.007309942
Take That,159433,0.528440026,0.626391633,0.567772457,0.546335009,0.759487181,1,0.727272727,0.296412211,9.71E-05,0.148221344,0.010726651,0.116243205,0.676767677,0.007309942
Chant脙漏 Moore,165345,0.617121762,0.571892839,0.448807245,0.566837586,0.749456044,1,0.090909091,0.091351762,0.0202387,0.119201165,0.019022056,0.175674165,0.455667789,0.007309942
Fun Boy Three,185617,0.73044877,0.636416495,0.665064233,0.552410306,0.718852095,1,0.090909091,0.435432067,0.005958931,0.205382302,0.068561092,0.087939065,0.489337823,0.007309942
Jean-Jacques Perrey,189641,0.73044877,0.82588638,0.947200833,0.571731863,0.7117111,1,0,0.461116649,0.669251612,0.148155153,0.038744311,0.05863089,0.354657688,0.007309942
Cassie,193305,0.715290381,0.708686634,0.530631633,0.469835609,0.829372079,1,0.727272727,0.125063004,0.000216762,0.192323695,0.039570934,0.115644991,0.664421998,0.007309942
John Carpenter,221684,0.674661772,0.391171924,0.160178161,0.583553449,0.634836397,1,0.363636364,0.176050643,0.729328226,0.133838909,0.025644766,0.116969431,0.364758698,0.007309942
Dead or Alive,226556,0.638570368,0.911462244,0.921326376,0.545367637,0.764285824,0,0.545454545,0.024582801,0.124505092,0.303118558,0.020636402,0.149248829,0.519640853,0.007309942
Wayne Toups,253914,0.510291206,0.539904418,0.482797306,0.596498634,0.738533105,1,1,0.215826149,0.00140824,0.166442877,0.016124013,0.121011976,0.363636364,0.007309942
Percy Heath,256575,0.590207887,0.320059202,0.579038826,0.388821121,0.653044947,1,0.454545455,0.855056443,0.30783799,0.140363486,0.019002606,0.186887685,0.274971942,0.007309942
Howard Hewett,276381,0.724364791,0.534983122,0.567772457,0.470891958,0.713781747,0,0.090909091,0.311563742,2.82E-06,0.257143938,0.016357412,0.145339544,0.427609428,0.007309942
Raphael Saadiq,402249,0.78623577,0.584013809,0.754526836,0.441322474,0.813258279,0,0.090909091,0.232985713,0.000952976,0.115674112,0.051503482,0.12822452,0.584736251,0.007309942
The Rippingtons,424117,0.578349282,0.511652534,0.531490932,0.4851149,0.624568615,0,0.181818182,0.333843793,0.228627487,0.174603324,0.012097872,0.167171906,0.341189675,0.007309942
Happy Mondays,553483,0.603613266,0.842290699,0.674898435,0.473235376,0.747532205,1,0.454545455,0.003622428,0.16351152,0.198460578,0.016950636,0.153009174,0.599326599,0.007309942
Skeeter Davis,749175,0.479252599,0.280351636,0.616084173,0.379272599,0.654556849,1,0.181818182,0.809236754,0.001474949,0.199283242,0.004959739,0.062993383,0.393939394,0.007309942
Stephen Schwartz,750146,0.37561871,0.373263876,0.31170127,0.478712662,0.72507061,1,0,0.771357928,2.25E-05,0.133489041,0.045872719,0.146101181,0.545454545,0.007309942
Beny Mor脙漏,758194,0.60753176,0.534436311,0.601953474,0.53067239,0.681017312,1,0.454545455,0.632712296,0.129118938,0.14594247,0.063056755,0.101846798,0.34006734,0.007309942
Big Mama Thornton,762288,0.427487213,0.419879483,0.575888062,0.533736939,0.712631388,1,0,0.454928253,0.01301554,0.175104488,0.036546466,0.132301961,0.40291807,0.007309942
Charlie Watts,773407,0.527305725,0.707046202,0.684064294,0.548950531,0.775980052,1,0.636363636,0.186098115,0.009400915,0.235679029,0.02135605,0.106849927,0.399551066,0.007309942
Gym Class Heroes,784010,0.668062201,0.762000671,0.647496336,0.381770693,0.849890113,1,0.090909091,0.16933103,0,0.300073756,0.076837049,0.116131898,0.7328844,0.007309942
"Lee ""Scratch"" Perry",785380,0.832020294,0.608984827,0.782501802,0.405880996,0.758174675,1,0.636363636,0.332401659,0.097988937,0.138169715,0.115474385,0.133852207,0.528619529,0.007309942
MK,812101,0.705287906,0.762547482,0.616752517,0.528539518,0.769183069,0,0,0.006857883,0.014412707,0.194659304,0.028533084,0.119168183,0.650953984,0.007309942
Liberace,822777,0.273840951,0.293784951,0.184314924,0.418365774,0.504374654,1,0.090909091,0.888189007,0.72418948,0.34858256,0.189150815,0.124385828,0.056116723,0.007309942
The Muppets,888942,0.550197987,0.333209997,0.443078583,0.414577507,0.639613129,1,0.818181818,0.653796655,0.001616834,0.095183161,0.032160501,0.088212142,0.434343434,0.007309942
Groove Armada,942335,0.669196502,0.646441357,0.498455648,0.442129479,0.762635879,1,0.909090909,0.091515143,0.365590022,0.154282581,0.055121174,0.17805242,0.685746352,0.007309942
Jerrod Niemann,1449541,0.710340703,0.698479502,0.648451113,0.512716534,0.811150382,1,0.818181818,0.343934165,1.96E-05,0.234638879,0.038540087,0.0964391,0.644219978,0.007309942
Matthew Koma,2786685,0.50884755,0.792804337,0.379108525,0.547094938,0.834273707,1,0.181818182,0.033879999,0.052584679,0.128004614,0.027268837,0.106010855,0.687991021,0.007309942
Electric Guest,2831504,0.798197492,0.668860592,0.749180085,0.48631713,0.815916157,0,0,0.143865506,0.017954686,0.150386746,0.031849301,0.101156152,0.676767677,0.007309942
Chris Lane,3455720,0.50761013,0.794535904,0.580661947,0.638997783,0.860390158,1,1,0.213325233,0,0.184210526,0.026364415,0.099300328,0.842873176,0.007309942
To脙卤o Rosario,1097,0.842785844,0.740656829,0.827758231,0.555926571,0.829058305,1,0.090909091,0.354015409,0.000961842,0.205283961,0.057552418,0.16260311,0.538271605,0.006578947
Sounds of Blackness,1306,0.675816697,0.863160638,0.831539148,0.615621337,0.850813469,1,0.090909091,0.109756125,0.005250804,0.180465987,0.04991442,0.155596493,0.52345679,0.006578947
Tank,3426,0.465517241,0.494446227,0.247177441,0.586752706,0.793579021,0,0.818181818,0.349798537,8.59E-07,0.28396089,0.159948652,0.133163101,0.637037037,0.006578947
Spanky & Our Gang,8245,0.350499093,0.516099928,0.515202437,0.358901522,0.757781581,1,0.545454545,0.663453474,0.000341379,0.381943,0.012708601,0.088431926,0.367901235,0.006578947
SHeDAISY,9437,0.458257713,0.658853958,0.529906002,0.590572115,0.827578394,1,0.909090909,0.21887471,0,0.096692324,0.016260163,0.106581538,0.464197531,0.006578947
Stealers Wheel,12877,0.709392015,0.535548159,0.76705351,0.495728772,0.750512184,1,0.636363636,0.11485854,0.001339178,0.149947993,0.014783911,0.094555392,0.609876543,0.006578947
Shawn Colvin,13387,0.530399274,0.381365787,0.394423148,0.575283098,0.660179807,1,1,0.488955305,0.005552329,0.219950073,0.011874198,0.144961811,0.439506173,0.006578947
Taste,14959,0.421279492,0.386177721,0.427611196,0.464766067,0.559179542,1,0.818181818,0.227288373,0.142661871,0.205117537,0.027128798,0.144600647,0.412345679,0.006578947
Sixpence None the Richer,17387,0.502268603,0.655646002,0.425510686,0.393647217,0.788772928,1,0.272727273,0.197478303,0.000238148,0.078572914,0.009242619,0.096420294,0.718518519,0.006578947
Paul Hardcastle,18513,0.742286751,0.699755393,0.860106076,0.552400788,0.672264938,1,1,0.053984984,0.553790339,0.189452881,0.044180573,0.175127784,0.471604938,0.006578947
Shirley Murdock,25475,0.519509982,0.415450317,0.373418054,0.49162598,0.755501458,1,0.727272727,0.378874872,3.08E-05,0.141314749,0.113243475,0.159309612,0.498765432,0.006578947
Sleater-Kinney,26164,0.369328494,0.887621301,0.483064643,0.625041256,0.872785558,1,0.818181818,0.131417392,0.124052518,0.117204077,0.034467266,0.082866951,0.501234568,0.006578947
Andrew Bird,26193,0.546733212,0.535347662,0.534947225,0.50897379,0.754571091,1,0.181818182,0.376164026,0.009420493,0.145620969,0.022978177,0.110079013,0.6,0.006578947
Steve Jablonsky,31158,0.181034483,0.381967279,0.108144725,0.403707877,0.585123768,0,0.636363636,0.659839012,0.857759507,0.092365301,0.025909285,0.1240723,0.69382716,0.006578947
Smog,31606,0.563747731,0.41304435,0.471931943,0.47577475,0.658502254,1,1,0.402688149,0.31884481,0.110110256,0.020303808,0.167492174,0.572839506,0.006578947
Super Cat,33580,0.819759528,0.72461705,0.845087434,0.406274255,0.788158307,1,1,0.206424898,2.03E-07,0.237434991,0.213029525,0.11335821,0.502469136,0.006578947
Steve Tyrell,37197,0.503176044,0.281117171,0.214199443,0.373223167,0.695461448,1,0.272727273,0.794778908,0.000505525,0.132931142,0.007595208,0.098069677,0.639506173,0.006578947
The Alarm,37931,0.539473684,0.87539097,0.645434018,0.543658029,0.780245366,1,1,0.013107433,2.34E-06,0.125504473,0.018806162,0.144849284,0.434567901,0.006578947
Gladys Knight,40225,0.591991833,0.505473574,0.351467731,0.419347423,0.712834727,1,0.818181818,0.314236252,0.0002074,0.116788017,0.013575096,0.139917318,0.601234568,0.006578947
Songs: Ohia,40230,0.47345735,0.433495068,0.360394896,0.517921404,0.740793945,0,0.727272727,0.457389008,0.034095786,0.09263574,0.019426615,0.192275698,0.558024691,0.006578947
Sweet Sensation,48507,0.668557169,0.738451359,0.755500709,0.51079131,0.714864181,1,0.090909091,0.02339921,0.309469681,0.0854171,0.026786478,0.170302197,0.449382716,0.006578947
Azymuth,55939,0.601860254,0.557001363,0.771254529,0.385739811,0.611945335,1,0.454545455,0.204637748,0.577054471,0.083003953,0.022421908,0.217865223,0.407407407,0.006578947
The Free Design,57209,0.404038113,0.309868474,0.448616289,0.723681246,0.647906674,1,0.818181818,0.697590055,0.000905858,0.139754525,0.012986735,0.075615963,0.311111111,0.006578947
B.J. Thomas,57840,0.512023593,0.45434678,0.656776768,0.476948115,0.692347369,1,0.454545455,0.581927287,0.000237205,0.166007905,0.013564399,0.089455577,0.567901235,0.006578947
Bobby Cap脙鲁,59699,0.744555354,0.443519929,0.865357349,0.517426338,0.701058112,0,0.727272727,0.809839165,0.000979445,0.197441232,0.112772786,0.077543086,0.160493827,0.006578947
The Five Satins,61479,0.362522686,0.276305237,0.425300635,0.569615442,0.695167394,1,0.454545455,0.861445643,8.26E-06,0.160994383,0.009520753,0.076425224,0.451851852,0.006578947
Svend Asmussen,65094,0.558529946,0.190893416,0.430341858,0.37799629,0.600491697,1,1,0.960843334,0.316546763,0.125379655,0.039537869,0.085172173,0,0.006578947
B2K,68896,0.826111615,0.615446307,0.747728824,0.407408925,0.839003109,1,0.181818182,0.068191826,0.000174758,0.076534221,0.090992726,0.136384529,0.567901235,0.006578947
The Happenings,72999,0.459165154,0.36231855,0.587459959,0.531829925,0.696936537,1,0,0.753011798,0,0.242146869,0.007916132,0.069807244,0.350617284,0.006578947
Bad Manners,75394,0.630898367,0.748877215,0.902326314,0.652003596,0.747841597,1,0.636363636,0.044256059,0.191469681,0.061660079,0.101176722,0.098231755,0.50617284,0.006578947
Body Count,78191,0.496370236,0.754491138,0.469621383,0.587675692,0.744515414,1,0.818181818,0.12625313,0.0864357,0.372997712,0.301711596,0.108270939,0.513580247,0.006578947
The Housemartins,78886,0.532441016,0.643415671,0.812004411,0.438672084,0.677206006,1,0.909090909,0.218352621,4.21E-06,0.12076139,0.010248181,0.098834029,0.348148148,0.006578947
The Libertines,80649,0.318965517,0.79418959,0.569605629,0.707555738,0.852158403,1,0,0.108717972,0.000729013,0.120948617,0.037655113,0.09107134,0.661728395,0.006578947
Boyzone,83194,0.567831216,0.574845617,0.582208686,0.597114958,0.749789101,1,0,0.222288368,0.000857815,0.170501352,0.012152332,0.110048906,0.748148148,0.006578947
Wolfmother,86250,0.318965517,0.798801027,0.37929948,0.529668704,0.863346911,1,0.181818182,0.104719574,0.102746557,0.286623674,0.053123663,0.128461456,0.649382716,0.006578947
Ian Hunter,87597,0.565562613,0.731834951,0.755920811,0.445502862,0.76472318,1,0.181818182,0.07331894,0.096951079,0.143811109,0.016431322,0.155499397,0.380246914,0.006578947
Billy Lee Riley,89713,0.473911071,0.785367712,0.878590558,0.728480544,0.792359421,1,0,0.433935169,0.122857143,0.739338465,0.038575096,0.093163553,0.387654321,0.006578947
King Radio,91852,0.630671506,0.355702141,0.917239931,0.497861541,0.669097833,1,0.727272727,0.894377403,0.000112547,0.210734346,0.093538725,0.078939944,0.02962963,0.006578947
Black Oak Arkansas,93849,0.295372051,0.781357767,0.767683663,0.772704201,0.716720094,1,0.818181818,0.121987061,0.078338793,0.420907011,0.039880188,0.127978107,0.397530864,0.006578947
Colin Hay,97395,0.56215971,0.358308605,0.396313606,0.462162131,0.662696136,1,0.636363636,0.75140537,0.098718732,0.116788017,0.015917843,0.142012917,0.607407407,0.006578947
L7,100473,0.375680581,0.844313898,0.600483117,0.604897174,0.740041939,1,0.363636364,0.01168898,0.470920822,0.081506137,0.029204108,0.087088634,0.540740741,0.006578947
Conflict,101701,0.27654265,0.96882268,0.111925642,0.633564364,0.817141893,1,0.363636364,0.075866533,0.290326166,0.345953817,0.199058622,0.059580767,0.335802469,0.006578947
Kim Wilde,103447,0.621143376,0.759102574,0.633461114,0.61477005,0.815854805,1,0.636363636,0.116806333,0.008896351,0.086332432,0.022336329,0.110310715,0.698765432,0.006578947
Jacob Do Bandolim,104741,0.581896552,0.65364103,0.920600746,0.50345636,0.746824459,1,0.636363636,0.673694448,0.558273381,0.175161223,0.015019255,0.086091703,0.007407407,0.006578947
Colby O'Donis,106145,0.815789474,0.729529232,0.603528856,0.508970376,0.842592012,0,0.090909091,0.038061274,2.61E-05,0.165591845,0.016955499,0.127768735,0.679012346,0.006578947
Tye Tribbett,111969,0.489110708,0.806620419,0.509531061,0.613313303,0.845462653,0,1,0.042509069,6.02E-07,0.338714375,0.1563543,0.184211936,0.540740741,0.006578947
Chromeo,116425,0.762023593,0.76231053,0.632200809,0.487285329,0.838911519,0,0.727272727,0.093768157,0.014335046,0.15360932,0.056504065,0.10866798,0.518518519,0.006578947
The Dickies,123007,0.252949183,0.897646162,0.576747361,0.652075296,0.779719926,1,0,0.013637353,0.000121048,0.210318286,0.033675653,0.073396546,0.360493827,0.006578947
Jackie Paris,127766,0.352540835,0.117531478,0.201386336,0.316732106,0.569630504,1,0.636363636,0.796385336,4.15E-07,0.242458914,0.019041506,0.079862861,0.02962963,0.006578947
The Dirty Dozen Brass Band,128290,0.638838475,0.839902959,0.775035446,0.530847759,0.777859192,1,0.272727273,0.462047647,0.402314491,0.161452049,0.080530595,0.157663742,0.417283951,0.006578947
Classics IV,135059,0.590630672,0.373847141,0.654991335,0.461671048,0.677350623,0,0,0.756124251,0.018652913,0.144539214,0.009242619,0.077060302,0.464197531,0.006578947
James & Bobby Purify,135494,0.631125227,0.552590424,0.834479861,0.533883028,0.739058546,1,0.909090909,0.229597612,0.003609455,0.469253172,0.010633291,0.074182851,0.459259259,0.006578947
Jody Watley,137084,0.789246824,0.620358489,0.821351678,0.506199711,0.715830702,1,0,0.182630697,0.008030206,0.103630123,0.02698973,0.133337849,0.471604938,0.006578947
The Cyrkle,137401,0.597096189,0.381766782,0.80045161,0.459901897,0.640545687,1,0.818181818,0.574296757,1.98E-06,0.093675889,0.009905862,0.059844709,0.454320988,0.006578947
The Duprees,143367,0.25884755,0.345476782,0.406396051,0.498868745,0.756200439,1,0.090909091,0.821284959,1.71E-05,0.129644269,0.006268721,0.072898771,0.37037037,0.006578947
The Easybeats,145086,0.470054446,0.894438207,0.79162947,0.485624865,0.843939357,1,1,0.180858607,0.040675079,0.173788226,0.05661104,0.07627682,0.469135802,0.006578947
Cutting Crew,146755,0.523139746,0.695143957,0.651105393,0.604598996,0.683149751,1,0.181818182,0.035721914,0.004508058,0.367651342,0.014056483,0.14459726,0.713580247,0.006578947
Dope,158018,0.484800363,0.921104339,0.566454865,0.660549467,0.860710068,0,1,0.000397741,0.163211914,0.123008113,0.059157039,0.087993738,0.69382716,0.006578947
Dwele,159340,0.686252269,0.588078435,0.475502809,0.357580206,0.797874135,0,0.909090909,0.096384626,0.000196958,0.297378823,0.127492512,0.116831599,0.639506173,0.006578947
Caravan,167296,0.528811252,0.420462748,0.537887938,0.46630248,0.626551616,1,0.181818182,0.130822412,0.233874615,0.202496359,0.040671801,0.298034552,0.417283951,0.006578947
Don Byas,172350,0.63384755,0.234962708,0.62127816,0.41256103,0.624348623,1,0.636363636,0.93594371,0.818499486,0.13159975,0.040329482,0.079323311,0.051851852,0.006578947
August Burns Red,177336,0.159482759,0.969624669,0.243396524,0.588220834,0.872501145,1,0.727272727,1.04E-05,0.277122302,0.258997296,0.109114249,0.121126794,0.55308642,0.006578947
Edgar Winter,178536,0.377268603,0.535347662,0.581158431,0.511798514,0.692106341,1,0,0.559236501,0.040985612,0.52485958,0.037526744,0.204098557,0.334567901,0.006578947
Flaw,181719,0.3573049,0.872183014,0.487685764,0.519562521,0.811246354,0,0.363636364,0.000995381,0.144327237,0.10882047,0.113029525,0.111928987,0.530864198,0.006578947
Great Big Sea,184208,0.623185118,0.7210081,0.763692695,0.55079609,0.785740799,1,0.818181818,0.42108375,0,0.108279592,0.078562259,0.085541742,0.474074074,0.006578947
Wall of Voodoo,191175,0.507032668,0.688928543,0.547130179,0.627096635,0.722379426,1,0,0.050400643,0.005685303,0.400249636,0.034531451,0.130475264,0.469135802,0.006578947
Gato Barbieri,191680,0.328039927,0.467178603,0.575066954,0.443959621,0.70946998,0,0.636363636,0.521686262,0.391225077,0.079259413,0.011103979,0.124751473,0.35308642,0.006578947
Denise LaSalle,199090,0.667876588,0.601511749,0.836580371,0.537478234,0.756547519,0,0.454545455,0.232529342,0.000360767,0.17472436,0.044223363,0.151359756,0.387654321,0.006578947
Cat Anderson,199369,0.421392922,0.414949074,0.437588615,0.468641242,0.541982212,0,0.454545455,0.558704372,0.488304534,0.841585188,0.189644844,0.16926023,0.016049383,0.006578947
Ernestine Anderson,200777,0.481624319,0.303091667,0.646904374,0.476896901,0.562847984,0,0.454545455,0.757027866,5.78E-07,0.190576243,0.046063329,0.065928283,0.190123457,0.006578947
Ty Herndon,201716,0.592105263,0.64060871,0.515412488,0.543714933,0.793087324,1,0.636363636,0.25357354,0,0.162055336,0.005220368,0.111651497,0.498765432,0.006578947
Victor Borge,203804,0.441470054,0.618754511,0.035845192,0.334150477,0.526216588,1,1,0.809035951,1.84E-05,0.915539838,0.924261874,0.374485493,0.059259259,0.006578947
Wilbert Harrison,209517,0.765426497,0.751884674,0.920180644,0.485674941,0.813092627,1,0.090909091,0.583734518,0.049379239,0.254836696,0.019918699,0.070504481,0.286419753,0.006578947
Dick Gregory,211197,0.522459165,0.626373406,0.620648007,0.441379585,0.658531177,1,0.090909091,0.948995932,2.69E-05,0.551071354,0.980316645,0.119158147,0.061728395,0.006578947
Jane Birkin,216846,0.465744102,0.343872805,0.599642913,0.459907588,0.629834414,0,0,0.2641358,0.011230832,0.124526732,0.012109542,0.085777708,0.44691358,0.006578947
Dead Moon,222351,0.460753176,0.720206111,0.55847293,0.655756996,0.795950734,1,0.818181818,0.011156226,0.0639072,0.164926149,0.042982456,0.102657918,0.427160494,0.006578947
Hound Dog Taylor,225754,0.612068966,0.652237549,0.803182272,0.500051214,0.629776567,0,0.727272727,0.258432983,0.027789311,0.268441856,0.0457638,0.119613145,0.454320988,0.006578947
Lil' Mo,231397,0.650294918,0.616348544,0.67946227,0.608068444,0.815257056,1,0.818181818,0.162639713,4.61E-06,0.1291658,0.325845101,0.130295372,0.585185185,0.006578947
Mark Ronson,237773,0.609119782,0.706973294,0.495142572,0.500392639,0.806006411,1,0,0.013642574,0.001413604,0.245964219,0.066335045,0.121180611,0.866666667,0.006578947
Johnny Hates Jazz,238968,0.675589837,0.740656829,0.878170456,0.482656743,0.760784786,1,0.909090909,0.124798309,0.000684666,0.250676097,0.009071459,0.123844864,0.6,0.006578947
Sandie Shaw,240081,0.551724138,0.503067608,0.815995379,0.309764758,0.762153824,1,0,0.596385133,0,0.082691908,0.023127942,0.068775062,0.491358025,0.006578947
Rockpile,243012,0.601179673,0.795994065,0.871658877,0.611432051,0.715659572,1,0,0.191083517,7.41E-05,0.10757229,0.03046641,0.085787493,0.298765432,0.006578947
Les McCann,245760,0.486161525,0.461765178,0.587880061,0.423536709,0.631685507,1,0.909090909,0.502609937,0.237729723,0.238651966,0.018078733,0.191258696,0.417283951,0.006578947
Whiskeytown,246169,0.524954628,0.543568049,0.377619073,0.571559288,0.769659428,1,1,0.387890946,0.000106756,0.127480757,0.018463843,0.116955415,0.508641975,0.006578947
Wet Willie,249303,0.602087114,0.581662523,0.835740167,0.506802326,0.667695052,1,0.636363636,0.111987051,0.015004347,0.183711254,0.029653402,0.148482744,0.397530864,0.006578947
Johnny Thunders,252184,0.320099819,0.662262411,0.331617917,0.650708457,0.683906578,1,0.181818182,0.2876298,0.217810483,0.25194508,0.021673085,0.085857618,0.402469136,0.006578947
